home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
DAL,UTA,85,70,4,11:09,-2000,900,2022-03-07
SA,LA,93,88,3,0:41,-400,280,2022-03-07
DAL,UTA,85,71,4,11:09,-1800,850,2022-03-07
MIN,POR,103,68,4,6:23,-4500,1500,2022-03-07
SA,LA,93,88,3,0:28,-435,300,2022-03-07
DAL,UTA,85,72,4,11:08,-1600,800,2022-03-07
MIN,POR,105,68,4,6:01,-4500,1500,2022-03-07
SA,LA,93,88,3,0:28,-385,270,2022-03-07
DAL,UTA,89,72,4,10:27,-3500,1300,2022-03-07
MIN,POR,105,69,4,5:40,-4500,1500,2022-03-07
SA,LA,95,90,3,0:19,-435,300,2022-03-07
DAL,UTA,89,75,4,10:11,-2400,1000,2022-03-07
MIN,POR,105,69,4,5:19,-4500,1500,2022-03-07
SA,LA,95,90,3,,-300,220,2022-03-07
DAL,UTA,89,75,4,9:48,-4000,1400,2022-03-07
MIN,POR,105,70,4,5:19,-4500,1500,2022-03-07
SA,LA,95,91,3,,-280,210,2022-03-07
DAL,UTA,91,75,4,9:42,-4500,1500,2022-03-07
MIN,POR,105,71,4,5:19,-4500,1500,2022-03-07
SA,LA,95,92,3,,-280,210,2022-03-07
DAL,UTA,91,77,4,9:18,-3200,1200,2022-03-07
